"Plot Title: Maninjau-UPT"
"#","Date Time, GMT+07:00","Pressure, mbar (LGR S/N: 10099914, SEN S/N: 1037130)","Temp, °C (LGR S/N: 10099914, SEN S/N: 10084152)","RH, % (LGR S/N: 10099914, SEN S/N: 10084152)","Wind Speed, m/s (LGR S/N: 10099914, SEN S/N: 10090367)","Gust Speed, m/s (LGR S/N: 10099914, SEN S/N: 10090367)","Solar Radiation, W/m² (LGR S/N: 10099914, SEN S/N: 10091900)","Wind Direction, ø (LGR S/N: 10099914, SEN S/N: 10093270)"
6036,04/09/18 08:50:00 AM,957.550,28.147,70.600,3.53,7.55,490.6,238.7
6037,04/09/18 08:55:00 AM,957.550,28.072,71.800,4.28,8.31,500.6,255.5
6038,04/09/18 09:00:00 AM,957.450,28.419,71.200,4.28,8.06,513.1,192.3
6039,04/09/18 09:05:00 AM,957.450,28.642,71.300,4.03,8.06,538.1,161.5
6040,04/09/18 09:10:00 AM,957.450,29.115,71.300,2.77,10.32,539.4,318.7
6041,04/09/18 09:15:00 AM,957.550,28.941,70.800,2.27,5.29,560.6,59.0
6042,04/09/18 09:20:00 AM,957.750,29.365,70.300,2.52,7.81,585.6,56.2
6043,04/09/18 09:25:00 AM,957.750,29.590,69.800,1.76,4.28,186.9,40.7
6044,04/09/18 09:30:00 AM,957.750,29.890,69.400,1.51,4.28,718.1,81.4
6045,04/09/18 09:35:00 AM,957.850,30.117,68.200,3.02,5.04,740.6,144.6
6046,04/09/18 09:40:00 AM,957.850,30.192,68.000,1.76,4.53,709.4,174.1
6047,04/09/18 09:45:00 AM,957.850,30.469,68.200,1.26,3.53,690.6,36.5
6048,04/09/18 09:50:00 AM,957.850,31.052,67.800,1.01,2.77,736.9,66.0
6049,04/09/18 09:55:00 AM,957.950,31.637,65.900,1.01,3.02,453.1,96.9
6050,04/09/18 10:00:00 AM,957.950,30.041,66.300,1.76,4.53,628.1,51.9
6051,04/09/18 10:05:00 AM,957.950,29.715,68.900,1.76,4.78,824.4,80.0
6052,04/09/18 10:10:00 AM,957.850,29.365,69.900,2.27,5.79,578.1,5.6
6053,04/09/18 10:15:00 AM,957.850,29.040,70.700,1.76,4.78,640.6,15.4
6054,04/09/18 10:20:00 AM,957.850,29.090,72.100,3.02,6.30,736.9,11.2
6055,04/09/18 10:25:00 AM,957.850,29.715,71.800,1.76,6.04,773.1,67.4
6056,04/09/18 10:30:00 AM,957.950,29.065,71.800,2.77,7.30,780.6,351.0
6057,04/09/18 10:35:00 AM,958.050,28.468,73.100,4.78,8.31,786.9,12.6
6058,04/09/18 10:40:00 AM,958.150,29.540,72.800,3.02,5.54,834.4,247.1
6059,04/09/18 10:45:00 AM,958.150,29.165,73.100,4.03,7.55,734.4,136.2
6060,04/09/18 10:50:00 AM,958.150,29.240,72.700,3.27,7.81,821.9,174.1
6061,04/09/18 10:55:00 AM,958.050,29.065,72.200,3.02,8.31,851.9,140.4
6062,04/09/18 11:00:00 AM,958.050,29.640,72.900,3.27,7.30,829.4,144.6
6063,04/09/18 11:05:00 AM,957.950,29.165,71.900,2.52,5.04,388.1,199.4
6064,04/09/18 11:10:00 AM,957.850,29.715,72.700,2.77,6.30,364.4,18.3
6065,04/09/18 11:15:00 AM,957.850,29.565,70.900,1.51,3.27,335.6,92.7
6066,04/09/18 11:20:00 AM,957.750,28.990,71.000,0.76,2.77,318.1,46.3
6067,04/09/18 11:25:00 AM,957.650,28.568,71.600,2.77,6.04,316.9,150.2
6068,04/09/18 11:30:00 AM,957.550,28.717,71.900,1.76,5.04,476.9,35.1
6069,04/09/18 11:35:00 AM,957.450,29.315,71.400,1.51,3.27,390.6,120.7
6070,04/09/18 11:40:00 AM,957.450,28.791,71.000,2.77,6.80,396.9,219.0
6071,04/09/18 11:45:00 AM,957.350,29.015,71.400,2.01,4.78,441.9,345.4
6072,04/09/18 11:50:00 AM,957.250,29.615,70.600,1.26,2.77,434.4,33.7
6073,04/09/18 11:55:00 AM,957.150,29.565,71.000,2.01,4.53,335.6,29.5
6074,04/09/18 12:00:00 PM,957.250,29.140,72.000,2.01,4.03,334.4,228.8
6075,04/09/18 12:05:00 PM,957.250,29.240,70.900,0.76,5.29,256.9,241.5
6076,04/09/18 12:10:00 PM,957.150,28.518,70.000,1.26,2.77,231.9,84.2
6077,04/09/18 12:15:00 PM,957.250,28.320,70.700,0.76,3.02,188.1,205.0
6078,04/09/18 12:20:00 PM,957.150,28.667,71.800,0.00,0.50,189.4,269.6
6079,04/09/18 12:25:00 PM,957.250,28.642,72.200,0.50,3.02,221.9,263.9
6080,04/09/18 12:30:00 PM,957.150,28.568,72.800,1.51,3.78,261.9,47.7
6081,04/09/18 12:35:00 PM,957.150,28.493,72.600,1.51,3.02,286.9,85.6
6082,04/09/18 12:40:00 PM,956.950,28.642,72.800,3.02,6.04,340.6,106.7
6083,04/09/18 12:45:00 PM,956.850,28.692,73.000,2.27,4.78,359.4,160.0
6084,04/09/18 12:50:00 PM,956.750,29.515,72.800,2.27,4.03,411.9,110.9
6085,04/09/18 12:55:00 PM,956.750,29.340,72.200,1.76,5.29,275.6,119.3
6086,04/09/18 01:00:00 PM,956.450,28.891,71.400,1.51,3.27,251.9,110.9
6087,04/09/18 01:05:00 PM,956.350,28.419,71.700,1.26,3.02,250.6,26.7
6088,04/09/18 01:10:00 PM,956.450,28.196,73.200,2.01,4.28,254.4,5.6
6089,04/09/18 01:15:00 PM,956.150,28.345,72.900,1.26,4.78,249.4,99.7
6090,04/09/18 01:20:00 PM,955.950,28.617,72.400,1.51,4.28,239.4,105.3
6091,04/09/18 01:25:00 PM,955.950,28.444,71.900,2.27,4.53,284.4,99.7
6092,04/09/18 01:30:00 PM,955.950,28.816,71.200,0.00,1.26,265.6,75.8
6093,04/09/18 01:35:00 PM,955.750,29.040,71.100,1.01,3.02,285.6,43.5
6094,04/09/18 01:40:00 PM,955.650,28.072,72.600,2.27,4.78,220.6,22.5
6095,04/09/18 01:45:00 PM,955.650,28.072,73.500,1.51,3.78,190.6,30.9
6096,04/09/18 01:50:00 PM,955.650,28.345,73.000,0.76,3.53,224.4,33.7
6097,04/09/18 01:55:00 PM,955.450,28.990,72.100,0.25,1.51,411.9,124.9
6098,04/09/18 02:00:00 PM,955.450,28.941,71.400,0.76,2.27,274.4,67.4
6099,04/09/18 02:05:00 PM,955.450,29.190,72.200,1.01,2.77,214.4,88.4
6100,04/09/18 02:10:00 PM,955.450,28.023,73.000,1.26,2.77,184.4,54.8
6101,04/09/18 02:15:00 PM,955.450,27.653,74.900,1.26,3.02,183.1,5.6
6102,04/09/18 02:20:00 PM,955.550,27.702,75.500,2.27,4.53,176.9,168.5
6103,04/09/18 02:25:00 PM,955.450,27.431,74.300,3.78,7.05,221.9,171.3
6104,04/09/18 02:30:00 PM,955.450,28.048,74.100,1.51,4.03,310.6,165.7
6105,04/09/18 02:35:00 PM,955.350,28.518,74.200,1.26,3.78,255.6,147.4
6106,04/09/18 02:40:00 PM,955.250,27.998,73.000,1.76,5.29,206.9,91.3
6107,04/09/18 02:45:00 PM,955.150,27.554,73.600,2.27,5.79,180.6,21.1
6108,04/09/18 02:50:00 PM,955.150,27.505,74.000,1.76,4.78,136.9,51.9
6109,04/09/18 02:55:00 PM,955.350,27.382,74.500,2.01,5.29,98.1,164.3
6110,04/09/18 03:00:00 PM,955.250,27.259,74.400,2.77,6.04,95.6,129.2
6111,04/09/18 03:05:00 PM,955.150,27.112,74.700,2.52,6.04,84.4,109.5
6112,04/09/18 03:10:00 PM,955.150,27.063,74.800,2.52,5.29,78.1,127.8
6113,04/09/18 03:15:00 PM,955.050,27.112,74.900,0.50,2.27,78.1,91.3
6114,04/09/18 03:20:00 PM,955.050,27.112,74.800,1.76,4.03,88.1,136.2
6115,04/09/18 03:25:00 PM,954.950,27.087,74.300,2.01,4.78,91.9,88.4
6116,04/09/18 03:30:00 PM,954.950,27.161,74.200,0.76,3.27,84.4,96.9
6117,04/09/18 03:35:00 PM,954.850,27.136,74.700,0.76,5.29,74.4,116.5
6118,04/09/18 03:40:00 PM,954.850,26.818,75.300,2.77,6.30,65.6,183.9
6119,04/09/18 03:45:00 PM,954.850,26.744,75.700,3.27,5.79,65.6,122.1
6120,04/09/18 03:50:00 PM,954.850,26.744,75.700,2.52,6.30,63.1,63.2
6121,04/09/18 03:55:00 PM,954.950,26.720,75.300,3.53,6.55,55.6,238.7
6122,04/09/18 04:00:00 PM,954.950,26.671,75.900,3.78,9.32,58.1,1.4
6123,04/09/18 04:05:00 PM,955.050,26.769,75.300,1.76,5.54,70.6,88.4
6124,04/09/18 04:10:00 PM,954.950,26.695,76.100,2.77,5.54,65.6,342.6
6125,04/09/18 04:15:00 PM,955.050,26.720,76.600,2.27,5.29,61.9,127.8
6126,04/09/18 04:20:00 PM,954.950,26.720,76.000,0.76,3.27,55.6,59.0
6127,04/09/18 04:25:00 PM,954.950,26.598,75.800,2.52,6.04,43.1,127.8
6128,04/09/18 04:30:00 PM,954.950,26.549,76.400,2.52,6.55,41.9,155.8
6129,04/09/18 04:35:00 PM,954.950,26.500,76.200,2.52,5.79,40.6,122.1
6130,04/09/18 04:40:00 PM,955.050,26.426,76.900,2.27,4.78,39.4,9.8
6131,04/09/18 04:45:00 PM,954.950,26.451,76.800,2.52,6.30,35.6,25.3
6132,04/09/18 04:50:00 PM,955.050,26.426,76.700,3.02,6.04,35.6,4.2
6133,04/09/18 04:55:00 PM,955.050,26.500,76.100,1.26,4.03,33.1,39.3
6134,04/09/18 05:00:00 PM,955.150,26.426,76.600,0.76,2.27,30.6,28.1
6135,04/09/18 05:05:00 PM,955.150,26.329,76.700,1.51,3.53,29.4,35.1
6136,04/09/18 05:10:00 PM,955.350,26.231,77.200,2.01,4.03,33.1,25.3
6137,04/09/18 05:15:00 PM,955.350,26.158,77.700,1.76,4.03,30.6,293.4
6138,04/09/18 05:20:00 PM,955.250,26.158,77.600,2.77,5.54,28.1,16.8
6139,04/09/18 05:25:00 PM,955.350,26.036,77.900,2.52,5.54,26.9,339.7
6140,04/09/18 05:30:00 PM,955.350,26.061,77.600,1.01,3.02,24.4,355.2
6141,04/09/18 05:35:00 PM,955.450,26.012,77.900,1.26,4.03,23.1,207.8
6142,04/09/18 05:40:00 PM,955.450,26.158,77.200,2.52,5.29,23.1,216.2
6143,04/09/18 05:45:00 PM,955.450,26.109,77.000,2.52,4.53,21.9,153.0
6144,04/09/18 05:50:00 PM,955.450,26.036,77.400,1.51,4.03,19.4,174.1
6145,04/09/18 05:55:00 PM,955.650,25.987,77.600,1.76,3.53,15.6,154.4
6146,04/09/18 06:00:00 PM,955.750,25.890,78.100,1.01,2.77,10.6,154.4
6147,04/09/18 06:05:00 PM,955.850,25.890,78.100,1.26,2.52,8.1,164.3
6148,04/09/18 06:10:00 PM,955.950,25.890,77.900,1.76,3.53,5.6,151.6
6149,04/09/18 06:15:00 PM,956.050,25.987,77.300,2.27,5.54,3.1,154.4
6150,04/09/18 06:20:00 PM,956.150,25.914,77.500,1.26,2.77,0.6,119.3
6151,04/09/18 06:25:00 PM,956.250,25.841,77.500,0.25,1.76,0.6,84.2
6152,04/09/18 06:30:00 PM,956.350,25.841,77.700,0.25,1.76,0.6,98.3
6153,04/09/18 06:35:00 PM,956.350,25.866,78.000,0.50,3.02,0.6,341.2
6154,04/09/18 06:40:00 PM,956.450,25.939,77.700,0.76,2.27,0.6,11.2
6155,04/09/18 06:45:00 PM,956.450,25.695,78.500,1.01,3.53,0.6,112.3
6156,04/09/18 06:50:00 PM,956.450,26.012,77.700,0.76,2.27,0.6,81.4
6157,04/09/18 06:55:00 PM,956.450,26.012,76.600,0.50,2.01,0.6,139.0
6158,04/09/18 07:00:00 PM,956.450,26.085,77.000,1.76,4.78,0.6,32.3
6159,04/09/18 07:05:00 PM,956.450,25.914,77.100,1.01,3.02,0.6,0.0
6160,04/09/18 07:10:00 PM,956.450,25.428,80.100,0.76,2.01,0.6,129.2
6161,04/09/18 07:15:00 PM,956.550,25.744,78.800,0.50,2.01,0.6,40.7
6162,04/09/18 07:20:00 PM,956.650,25.671,79.100,0.25,2.01,0.6,186.7
6163,04/09/18 07:25:00 PM,956.650,25.866,78.600,1.51,4.03,0.6,320.1
6164,04/09/18 07:30:00 PM,956.650,25.744,78.600,2.01,4.03,0.6,130.6
6165,04/09/18 07:35:00 PM,956.850,25.890,78.300,1.51,4.03,0.6,14.0
6166,04/09/18 07:40:00 PM,957.050,25.866,78.200,0.76,4.03,0.6,148.8
6167,04/09/18 07:45:00 PM,957.050,25.987,77.800,1.76,4.78,0.6,171.3
6168,04/09/18 07:50:00 PM,957.150,25.890,77.900,2.01,4.03,0.6,139.0
6169,04/09/18 07:55:00 PM,957.250,25.793,78.500,2.01,3.53,0.6,167.1
6170,04/09/18 08:00:00 PM,957.350,25.744,78.700,1.51,4.03,0.6,105.3
6171,04/09/18 08:05:00 PM,957.350,25.598,79.300,1.76,4.03,0.6,154.4
6172,04/09/18 08:10:00 PM,957.350,25.501,80.000,1.01,2.52,0.6,206.4
6173,04/09/18 08:15:00 PM,957.450,25.428,80.600,1.26,3.27,0.6,331.3
6174,04/09/18 08:20:00 PM,957.450,25.477,80.400,2.77,4.78,0.6,19.7
6175,04/09/18 08:25:00 PM,957.550,25.428,80.500,1.76,4.28,0.6,12.6
6176,04/09/18 08:30:00 PM,957.450,25.380,80.800,1.26,3.02,0.6,19.7
6177,04/09/18 08:35:00 PM,957.450,25.355,81.200,1.76,5.04,0.6,355.2
6178,04/09/18 08:40:00 PM,957.450,25.380,81.200,1.51,3.27,0.6,16.8
6179,04/09/18 08:45:00 PM,957.550,25.404,81.100,1.26,3.27,0.6,9.8
6180,04/09/18 08:50:00 PM,957.450,25.404,81.100,0.76,2.52,0.6,136.2
6181,04/09/18 08:55:00 PM,957.550,25.574,80.600,1.51,3.53,0.6,348.2
6182,04/09/18 09:00:00 PM,957.650,25.428,80.900,1.01,2.52,0.6,0.0
6183,04/09/18 09:05:00 PM,957.650,25.453,81.500,2.52,5.04,0.6,25.3
6184,04/09/18 09:10:00 PM,957.650,25.695,80.500,3.53,6.80,0.6,283.6
6185,04/09/18 09:15:00 PM,957.750,25.550,80.400,2.01,5.04,0.6,162.9
6186,04/09/18 09:20:00 PM,957.750,25.623,80.200,2.01,3.53,0.6,150.2
6187,04/09/18 09:25:00 PM,957.750,25.623,80.500,2.27,4.78,0.6,174.1
6188,04/09/18 09:30:00 PM,957.750,25.793,79.800,3.02,5.79,0.6,268.1
6189,04/09/18 09:35:00 PM,957.750,25.744,79.300,2.77,5.04,0.6,213.4
6190,04/09/18 09:40:00 PM,957.850,25.623,79.400,1.51,5.04,0.6,183.9
6191,04/09/18 09:45:00 PM,957.850,25.768,79.100,2.27,5.04,0.6,207.8
6192,04/09/18 09:50:00 PM,957.850,25.890,78.700,2.52,4.78,0.6,1.4
6193,04/09/18 09:55:00 PM,957.950,25.817,78.700,2.52,5.54,0.6,335.5
6194,04/09/18 10:00:00 PM,957.950,25.914,78.800,2.27,5.04,0.6,9.8
6195,04/09/18 10:05:00 PM,958.050,25.866,78.400,0.76,3.02,0.6,273.8
6196,04/09/18 10:10:00 PM,958.250,26.012,78.100,2.52,4.78,0.6,77.2
6197,04/09/18 10:15:00 PM,958.350,25.695,78.700,2.27,4.53,0.6,119.3
6198,04/09/18 10:20:00 PM,958.350,25.040,81.600,1.76,3.53,0.6,122.1
6199,04/09/18 10:25:00 PM,958.350,25.065,82.200,1.26,3.02,0.6,206.4
6200,04/09/18 10:30:00 PM,958.350,25.234,81.200,1.01,3.02,0.6,122.1
6201,04/09/18 10:35:00 PM,958.250,24.968,82.000,0.76,2.27,0.6,102.5
6202,04/09/18 10:40:00 PM,958.450,24.774,83.900,1.76,3.27,0.6,120.7
6203,04/09/18 10:45:00 PM,958.450,24.871,83.800,1.76,2.77,0.6,115.1
6204,04/09/18 10:50:00 PM,958.550,24.871,84.100,1.76,3.53,0.6,105.3
6205,04/09/18 10:55:00 PM,958.550,24.992,83.400,1.76,3.02,0.6,115.1
6206,04/09/18 11:00:00 PM,958.550,25.477,82.100,1.76,4.53,0.6,140.4
6207,04/09/18 11:05:00 PM,958.550,25.598,80.700,1.01,3.02,0.6,198.0
6208,04/09/18 11:10:00 PM,958.650,25.525,80.400,0.76,2.77,0.6,217.6
6209,04/09/18 11:15:00 PM,958.450,25.768,80.100,1.26,4.03,0.6,126.4
6210,04/09/18 11:20:00 PM,958.350,25.768,79.700,1.26,4.03,0.6,85.6
6211,04/09/18 11:25:00 PM,958.250,25.793,79.500,1.51,3.27,0.6,294.8
6212,04/09/18 11:30:00 PM,958.250,25.817,79.100,2.27,4.78,0.6,342.6
6213,04/09/18 11:35:00 PM,958.150,25.890,78.700,2.01,4.28,0.6,263.9
6214,04/09/18 11:40:00 PM,958.250,25.890,78.500,1.76,4.53,0.6,273.8
6215,04/09/18 11:45:00 PM,958.350,25.890,78.700,2.01,3.53,0.6,345.4
6216,04/09/18 11:50:00 PM,958.250,25.744,78.700,0.50,1.76,0.6,29.5
6217,04/09/18 11:55:00 PM,958.250,25.501,79.500,0.00,1.26,0.6,35.1
6218,04/10/18 12:00:00 AM,958.250,25.258,81.000,0.50,2.27,0.6,143.2
6219,04/10/18 12:05:00 AM,958.150,25.380,80.800,1.26,2.52,0.6,32.3
6220,04/10/18 12:10:00 AM,958.150,24.992,82.200,1.01,2.52,0.6,262.5
6221,04/10/18 12:15:00 AM,957.950,24.823,83.300,0.25,1.76,0.6,214.8
6222,04/10/18 12:20:00 AM,957.950,24.581,84.500,0.00,1.01,0.6,157.2
6223,04/10/18 12:25:00 AM,957.850,24.339,86.000,0.00,0.76,0.6,157.2
6224,04/10/18 12:30:00 AM,957.750,24.195,86.900,0.00,0.00,0.6,157.2
6225,04/10/18 12:35:00 AM,957.650,24.146,87.500,0.00,0.00,0.6,157.2
6226,04/10/18 12:40:00 AM,957.650,23.954,89.300,0.00,0.00,0.6,157.2
6227,04/10/18 12:45:00 AM,957.650,23.905,90.100,0.00,0.00,0.6,157.2
6228,04/10/18 12:50:00 AM,957.550,23.689,90.900,0.00,0.00,0.6,158.6
6229,04/10/18 12:55:00 AM,957.450,23.545,91.500,0.00,0.25,0.6,158.6
6230,04/10/18 01:00:00 AM,957.550,23.545,91.300,0.00,0.00,0.6,158.6
6231,04/10/18 01:05:00 AM,957.450,23.665,91.200,0.00,0.00,0.6,158.6
6232,04/10/18 01:10:00 AM,957.450,23.689,90.500,0.00,0.76,0.6,158.6
6233,04/10/18 01:15:00 AM,957.350,23.472,92.000,0.00,0.76,0.6,158.6
6234,04/10/18 01:20:00 AM,957.150,23.448,91.800,0.00,1.26,0.6,160.0
6235,04/10/18 01:25:00 AM,957.050,23.448,91.200,0.00,0.00,0.6,160.0
6236,04/10/18 01:30:00 AM,956.850,23.256,92.000,0.00,0.76,0.6,160.0
6237,04/10/18 01:35:00 AM,956.750,23.160,92.700,0.00,0.50,0.6,160.0
6238,04/10/18 01:40:00 AM,956.750,23.040,93.000,0.00,0.00,0.6,160.0
6239,04/10/18 01:45:00 AM,956.850,22.944,93.600,0.00,0.00,0.6,160.0
6240,04/10/18 01:50:00 AM,956.850,22.896,93.700,0.00,0.50,0.6,158.6
6241,04/10/18 01:55:00 AM,956.850,22.872,94.300,0.00,1.01,0.6,158.6
6242,04/10/18 02:00:00 AM,956.650,22.872,93.600,0.00,0.76,0.6,158.6
6243,04/10/18 02:05:00 AM,956.450,22.944,94.100,0.00,0.25,0.6,158.6
6244,04/10/18 02:10:00 AM,956.450,22.920,94.000,0.00,0.76,0.6,158.6
6245,04/10/18 02:15:00 AM,956.350,23.280,93.200,0.25,2.77,0.6,153.0
6246,04/10/18 02:20:00 AM,956.350,24.074,88.300,0.50,2.27,0.6,178.3
6247,04/10/18 02:25:00 AM,956.350,24.267,87.200,0.50,2.77,0.6,28.1
6248,04/10/18 02:30:00 AM,956.350,24.098,86.400,0.25,2.52,0.6,271.0
6249,04/10/18 02:35:00 AM,956.350,23.617,89.000,0.25,1.51,0.6,186.7
6250,04/10/18 02:40:00 AM,956.350,23.400,90.300,0.50,2.27,0.6,113.7
6251,04/10/18 02:45:00 AM,956.350,23.232,91.100,0.25,1.76,0.6,133.4
6252,04/10/18 02:50:00 AM,956.150,23.376,90.400,0.76,2.01,0.6,134.8
6253,04/10/18 02:55:00 AM,956.150,23.521,90.900,1.01,3.27,0.6,146.0
6254,04/10/18 03:00:00 AM,956.150,23.472,89.800,0.76,1.51,0.6,133.4
6255,04/10/18 03:05:00 AM,956.150,23.304,90.700,1.01,1.76,0.6,116.5
6256,04/10/18 03:10:00 AM,956.150,23.280,90.800,0.25,1.51,0.6,127.8
6257,04/10/18 03:15:00 AM,956.050,23.424,90.400,0.00,1.01,0.6,127.8
6258,04/10/18 03:20:00 AM,956.050,22.992,92.100,0.25,1.26,0.6,124.9
6259,04/10/18 03:25:00 AM,956.050,23.521,91.500,1.51,3.27,0.6,162.9
6260,04/10/18 03:30:00 AM,956.050,23.256,90.400,0.50,1.51,0.6,185.3
6261,04/10/18 03:35:00 AM,956.050,22.992,91.800,0.76,1.76,0.6,189.5
6262,04/10/18 03:40:00 AM,955.950,23.593,90.600,0.76,2.77,0.6,80.0
6263,04/10/18 03:45:00 AM,955.850,24.195,87.300,1.01,2.77,0.6,25.3
6264,04/10/18 03:50:00 AM,955.850,24.605,85.100,2.52,5.29,0.6,183.9
6265,04/10/18 03:55:00 AM,955.750,24.798,83.500,2.27,6.04,0.6,294.8
6266,04/10/18 04:00:00 AM,955.750,24.750,83.400,1.51,3.78,0.6,355.2
6267,04/10/18 04:05:00 AM,955.850,24.363,84.100,2.27,3.78,0.6,206.4
6268,04/10/18 04:10:00 AM,955.750,24.798,83.700,2.01,5.54,0.6,9.8
6269,04/10/18 04:15:00 AM,955.750,24.339,83.800,2.01,4.78,0.6,212.0
6270,04/10/18 04:20:00 AM,955.750,24.629,84.100,1.76,4.53,0.6,42.1
6271,04/10/18 04:25:00 AM,955.750,24.605,83.500,1.76,5.04,0.6,5.6
6272,04/10/18 04:30:00 AM,955.850,24.412,83.900,0.76,3.02,0.6,30.9
6273,04/10/18 04:35:00 AM,955.850,24.823,83.400,2.77,7.55,0.6,14.0
6274,04/10/18 04:40:00 AM,955.850,24.677,83.200,3.53,7.05,0.6,1.4
6275,04/10/18 04:45:00 AM,955.850,24.532,83.400,2.52,6.80,0.6,355.2
6276,04/10/18 04:50:00 AM,955.850,24.388,84.000,1.01,3.78,0.6,22.5
6277,04/10/18 04:55:00 AM,955.850,24.267,84.900,1.26,3.78,0.6,355.2
6278,04/10/18 05:00:00 AM,955.850,24.460,84.600,2.77,6.30,0.6,46.3
6279,04/10/18 05:05:00 AM,955.850,24.629,83.600,3.78,8.31,0.6,192.3
6280,04/10/18 05:10:00 AM,955.850,24.750,83.000,2.77,5.29,0.6,167.1
6281,04/10/18 05:15:00 AM,955.750,24.629,83.200,1.51,5.79,0.6,352.4
6282,04/10/18 05:20:00 AM,955.850,24.581,83.800,2.77,6.04,0.6,19.7
6283,04/10/18 05:25:00 AM,955.850,24.412,84.000,1.26,3.53,0.6,165.7
6284,04/10/18 05:30:00 AM,956.050,24.484,84.000,1.76,3.78,0.6,154.4
6285,04/10/18 05:35:00 AM,956.050,24.050,84.900,1.01,2.27,0.6,136.2
6286,04/10/18 05:40:00 AM,956.250,24.002,85.900,1.01,2.52,0.6,134.8
6287,04/10/18 05:45:00 AM,956.350,24.291,85.100,0.76,3.02,0.6,25.3
6288,04/10/18 05:50:00 AM,956.450,24.098,84.800,0.00,0.76,0.6,30.9
6289,04/10/18 05:55:00 AM,956.450,24.050,85.300,0.00,1.01,0.6,32.3
6290,04/10/18 06:00:00 AM,956.450,24.653,84.600,1.51,4.28,0.6,22.5
6291,04/10/18 06:05:00 AM,956.550,24.267,84.100,0.25,2.52,0.6,244.3
6292,04/10/18 06:10:00 AM,956.550,24.291,84.400,0.50,2.01,0.6,245.7
6293,04/10/18 06:15:00 AM,956.650,23.809,85.900,0.25,2.01,0.6,219.0
6294,04/10/18 06:20:00 AM,956.650,24.750,84.700,2.01,4.78,1.9,9.8
6295,04/10/18 06:25:00 AM,956.650,24.847,82.800,2.01,5.29,4.4,4.2
6296,04/10/18 06:30:00 AM,956.650,24.798,82.700,1.51,4.53,8.1,1.4
6297,04/10/18 06:35:00 AM,956.650,24.243,84.800,0.76,2.01,10.6,95.5
6298,04/10/18 06:40:00 AM,956.750,23.978,86.000,0.25,1.76,19.4,82.8
6299,04/10/18 06:45:00 AM,956.850,23.665,87.600,0.50,1.51,28.1,87.0
6300,04/10/18 06:50:00 AM,956.850,23.545,88.800,0.00,0.50,36.9,87.0
6301,04/10/18 06:55:00 AM,956.950,23.593,89.500,0.00,0.00,34.4,88.4
6302,04/10/18 07:00:00 AM,956.950,23.809,88.400,0.00,0.00,35.6,88.4
6303,04/10/18 07:05:00 AM,957.050,23.809,88.800,0.00,1.01,38.1,92.7
6304,04/10/18 07:10:00 AM,957.050,23.593,90.400,0.00,0.00,40.6,99.7
6305,04/10/18 07:15:00 AM,957.150,23.641,90.600,0.00,0.00,58.1,98.3
6306,04/10/18 07:20:00 AM,957.150,23.833,90.700,0.00,0.00,56.9,98.3
6307,04/10/18 07:25:00 AM,957.050,24.098,90.800,0.00,0.00,66.9,95.5
